id,content,date,retweets,favorites,mentions,hashtags,,,,,,,
1.2299E+18,"...And this despite Fake Witch Hunts, the Mueller Scam, the Impeachment Hoax etc. With our Economy, Jobs, Military, Vets, 2A & more, I would be at 70%. Oh well, what can you do?https://twitter.com/realDonaldTrump/status/1229897661555212291 �?,2020-02-18 16:37:14,16772,67010,,
1229921804992446464,https://twitter.com/realDonaldTrump/status/1229921804992446464,Congratulations to Eddie DeBartolo Jr. and your wonderful family of friends!pic.twitter.com/IJu93xjiQS,2020-02-18 18:13:03,10491,48976,,
1230135934626058240,https://twitter.com/realDonaldTrump/status/1230135934626058240,There must be JUSTICE. This can never happen to a President", or our Country, again!https://twitter.com/RepLeeZeldin/status/1229982311330066433 �?,2020/2/19 8:23,16843,56940,,,,,,,
1.23014E+18,Kerry & Murphy illegally violated the Logan Act. This is why Iran is not making a deal. Must be dealt with strongly!https://twitter.com/TomFitton/status/1229965440878874627 �?2020-02-19 08:45:38,20545,57473,,,,,,,,,,
1.23014E+18,"Is corrupt Bloomberg News going to say what a pathetic debater Mini Mike is, that he doesn’t respect our great farmers, or that he has violated campaign finance laws at the highest and most sinister level with “payoffs�?all over the place?",2020/2/19 8:54,26325,115311,,,,,,,,,
1.23016E+18,"Highest Stock Market In History, By Far!",2020/2/19 9:42,17699,106458,,,,,,,,,
1.23016E+18,"I would like to thank John Rood for his service to our Country, and wish him well in his future endeavors!https://twitter.com/JenniferJJacobs/status/1230148645728784385 �?,2020-02-19 09:51:35,7364,32171,,
1230177751954382848,https://twitter.com/realDonaldTrump/status/1230177751954382848,Internal REAL Polls show I am beating all of the Dem candidates. The Fake News Polls (here we go again", just like 2016) show losing or tied. Their polls will be proven corrupt on November 3rd," just like the Fake News is corrupt!""",2020/2/19 11:10,24922,108065,,,,,,,
1.23019E+18,"Rod Blagojevich did not sell the Senate seat. He served 8 years in prison, with many remaining. He paid a big price. Another Comey and gang deal! Thank you to @ LisaMarieBoothe who really “gets�?what’s going on! @ FoxNews",2020/2/19 11:46,20727,81665,"@LisaMarieBoothe,@FoxNews",,,,,,,,
1.23028E+18,"Heading to Arizona, big rally and big crowd! # MAGA # KAG2020",2020/2/19 17:58,10544,59259,,"#MAGA,#KAG2020",,,,,,,
1.23029E+18,"I AM ON MY WAY, SEE YOU SOON!https://twitter.com/KariLakeFox10/status/1230260022652784641 �?,2020-02-19 18:17:07,22933,115463,,
1230287397377626112,https://twitter.com/realDonaldTrump/status/1230287397377626112,I am pleased to announce that our highly respected Ambassador to Germany", @ RichardGrenell," will become the Acting Director of National Intelligence. Rick has represented our Country exceedingly well and I look forward to working with him. I would like to thank Joe Maguire....""",2020/2/19 18:25,20568,87768,@RichardGrenell,,,,,,
1.23029E+18,"....for the wonderful job he has done, and we look forward to working with him closely, perhaps in another capacity within the Administration!",2020/2/19 18:25,9163,43336,,,,,,,,,
1.2303E+18,Wow!https://twitter.com/TeamTrump/status/1230254210928824329 �?2020-02-19 19:28:42,22163,102547,,,,,,,,,,
1.23034E+18,"A beautiful evening in Phoenix, Arizona with Great American Patriots. THANK YOU!https://www.pscp.tv/w/cR3-NDEzNTg4Mzh8MXlOeGFRRE5neW54atVcbZhlfpyfqtt5Bi9ivwjfCCtygdrNebq4W2fR0bGc?t=3s �?,2020-02-19 22:14:24,14014,61263,,
1230349601854504961,https://twitter.com/realDonaldTrump/status/1230349601854504961,The Democrat party is the party of high taxes", high crime, open borders, late-term abortion, socialism, blatant corruption, and the total destruction of your Second Amendment. The Republican Party is the party of the American Worker, the American Family," and the American Dream!pic.twitter.com/GhyS5MD8Q9""",2020/2/19 22:32,21365,76028,
1.23035E+18,pic.twitter.com/1XnhyX8jb2,2020/2/19 22:40,15068,59551,,,,,,,,,
1.23037E+18,“What has happened to Roger Stone should never happen to anyone in our Country again.�?@ TuckerCarlson @ FoxNews,2020/2/20 0:02,14625,67910,"@TuckerCarlson,@FoxNews",,,,,,,,
1.23038E+18,"Thank you Arizona! With your help, your devotion, and your drive, we are going to keep on working, we are going to keep on fighting, and we are going to keep ON WINNING! America is thriving like never before, and the BEST IS YET TO COME!pic.twitter.com/e3tlNLzU7p",2020/2/20 0:18,19218,80532,,,,,,,,,
1.23038E+18,"Mini Mike Bloomberg’s debate performance tonight was perhaps the worst in the history of debates, and there have been some really bad ones. He was stumbling, bumbling and grossly incompetent. If this doesn’t knock him out of the race, nothing will. Not so easy to do what I did!",2020/2/20 0:19,24217,131967,,,,,,,,,
1.23038E+18,pic.twitter.com/eXpCUQDwU5,2020/2/20 0:52,14772,46094,,,,,,,,,
1.23047E+18,". @ JRubinBlogger (Jennifer Rubin), the wacko “conservative�?of the @ washingtonpost, must learn how to spell the name Bloomberg before it is too late & he is gone!https://twitter.com/NeverPunchDown/status/1230364562005938176 �?,2020-02-20 06:37:26,8211,36710,@JRubinBlogger","@washingtonpost""",,,,,,,,,,,
1.23048E+18,"This is the REAL Mini Mike. He admitted, many times, that he is “a fan of Donald Trump. He’s a New York ICON.�?Thank you Mike!https://twitter.com/DanScavino/status/1230417635273129984 �?,2020-02-20 07:27:52,17871,65017,,
1230486093906116609,https://twitter.com/realDonaldTrump/status/1230486093906116609,A really great moment!https://twitter.com/DonaldJTrumpJr/status/1230295733422571521 �?2020-02-20 07:35:20,9751,42762,,
1230513001054097415,https://twitter.com/realDonaldTrump/status/1230513001054097415,“They say Roger Stone lied to Congress.�?@ CNN OH", I see, but so did Comey (and he also leaked classified information, for which almost everyone, other than Crooked Hillary Clinton, goes to jail for a long time), and so did Andy McCabe," who also lied to the FBI! FAIRNESS?""",2020/2/20 9:22,32149,111630,@CNN,
1.23051E+18,"John Kerry and Senator Chris Murphy grossly violated the Logan Act with respect to Iran. If a Republican did what they did, there would be very serious ramifications!",2020/2/20 9:29,28533,109088,,,,,,,,,
1.23054E+18,"“I don’t think there’s any chance whatsoever of Senator Sanders defeating President Trump.�?Mini Mike Bloomberg. Mini, there’s even less chance, especially after watching your debate performance last night, of you winning the Democrat nomination...But I hope you do!",2020/2/20 11:13,20200,103402,,,,,,,,,
1.23056E+18,“The decision not to prosecute Andy McCabe is utterly inexplicable.�?@ Judgenap @ HARRISFAULKNER @ FoxNews,2020/2/20 12:18,16079,59664,"@Judgenap,@HARRISFAULKNER,@FoxNews",,,,,,,,
1.23056E+18,“The real winner last night was Donald Trump.�?Mini Mike Bloomberg. I agree!,2020/2/20 12:24,14913,80380,,,,,,,,,
1.2306E+18,"It was my great honor to deliver the commencement address at the @ LVMPD’s Hope for Prisoners Graduation Ceremony today, where we reaffirmed that America is a nation that believes in REDEMPTION!pic.twitter.com/WwJ5eHjTzl",2020/2/20 15:10,11822,45208,@LVMPD,,,,,,,,
1.23061E+18,"Could somebody at @ foxnews please explain to Trump hater A.B. Stoddard (zero talent!) and @ TeamCavuto, that I won every one of my debates, from beginning to end. Check the polls taken immediately after the debates. The debates got me elected. Must be Fox Board Member Paul Ryan!",2020/2/20 15:53,21590,86333,"@foxnews,@TeamCavuto",,,,,,,,
1.23064E+18,"Just arrived in Colorado, see everyone soon!pic.twitter.com/53jW6iKIjn",2020/2/20 17:32,10640,51114,,,,,,,,,
1.23064E+18,"Wow, thank you �?on my way!!https://twitter.com/TeamTrump/status/1230581311464787968 �?,2020-02-20 17:35:11,18764,90264,,
1230678480896937984,https://twitter.com/realDonaldTrump/status/1230678480896937984,I was thrilled to be back in Colorado Springs tonight", beneath the majestic peaks of the Rocky Mountains, with thousands of terrific, hardworking American Patriots. With your help, this November, we are going to defeat the Radical Socialist Dems," and we are going to WIN Colorado!pic.twitter.com/uagWRzFlBs""",2020/2/20 20:19,19458,79635,,,
1.2307E+18,"Thank you to our great US Ambassador to Germany, @ RichardGrenell, for stepping in to serve as acting DNI. I will be nominating a terrific candidate for the job very soon. Stay tuned!",2020/2/20 21:51,13126,63745,@RichardGrenell,,,,,,,,
1.23074E+18,"Great Rally In Colorado. Thank you, will be back soon!",2020/2/21 0:16,13486,96814,,,,,,,,,
1.23074E+18,“She should never have been on that jury. Everything about this stinks.�?@ JudgeJeanine @ seanhannity @ FoxNews,2020/2/21 0:20,16064,67691,"@JudgeJeanine,@seanhannity,@FoxNews",,,,,,,,
1.23088E+18,"IF OUR FORMALLY TARGETED FARMERS NEED ADDITIONAL AID UNTIL SUCH TIME AS THE TRADE DEALS WITH CHINA, MEXICO, CANADA AND OTHERS FULLY KICK IN, THAT AID WILL BE PROVIDED BY THE FEDERAL GOVERNMENT, PAID FOR OUT OF THE MASSIVE TARIFF MONEY COMING INTO THE USA!",2020/2/21 9:24,24700,114403,,,,,,,,,
1.23088E+18,"Another misinformation campaign is being launched by Democrats in Congress saying that Russia prefers me to any of the Do Nothing Democrat candidates who still have been unable to, after two weeks, count their votes in Iowa. Hoax number 7!",2020/2/21 9:36,22572,88253,,,,,,,,,
1.23088E+18,Great!https://twitter.com/PeterTatchell/status/1230516219582779394 �?2020-02-21 09:47:26,7893,41002,,,,,,,,,,
1.23088E+18,Four great candidates are under consideration at DNI. Decision within next few weeks!,2020/2/21 9:51,9013,44739,,,,,,,,,
1.23088E+18,Mitch and I have made great progress. Coming back fast!https://twitter.com/senatemajldr/status/1230593711295418368 �?2020-02-21 10:00:21,9032,37084,,,,,,,,,,
1.23089E+18,@ SenateGOP Highest Trump Poll Numbers EVER! Thank you!,2020/2/21 10:19,1922,6068,,,,,,,,,
1.23091E+18,"So @ TeamCavuto has very bad ratings on @ foxnews with his Fake guests like A.B.Stoddard and others that still haven’t figured it all out. Will he get the same treatment as his friend Shepherd Smith, who also suffered from the ratings drought?",2020/2/21 11:34,15603,71182,"@TeamCavuto,@foxnews",,,,,,,,
1.23094E+18,ON MY WAY! # KAG2020pic.twitter.com/oubu6tCG4m,2020/2/21 13:23,17015,81602,,#KAG2020pic,,,,,,,
1.23098E+18,"THANK YOU Las Vegas, Nevada! I was delighted to be back in a state I love, with proud, hardworking PATRIOTS. With your help, this November, we are going to defeat the Radical Socialist Democrats, and we are going to win Nevada in a landslide! # KAG2020https://www.pscp.tv/w/cSBNQDEzNTg4Mzh8MWt2SnBYekxMa2RKRRh82eeHq_6OEZFsdWGnAKLVJY17QscC4Eq_wudMTAQT?t=7s �?,2020-02-21 16:15:18,17217,66736,,#KAG2020https
1230982069301329920,https://twitter.com/realDonaldTrump/status/1230982069301329920,Republicans are fighting for citizens from every background", every community, & every walk of life. We are the party of boundless optimism, excitement," energy & enthusiasm. We are welcoming Americans of all parties & political persuasions to join our incredible movement to # MAGA!pic.twitter.com/KeSW3yR4Mq""",2020/2/21 16:26,18681,66164,,#MAGA,,,
1.23106E+18,"MSDNC (Comcast Slime), @ CNN and others of the Fake Media, have now added Crazy Bernie to the list of Russian Sympathizers, along with @ TulsiGabbard & Jill Stein (of the Green Party), both agents of Russia, they say. But now they report President Putin wants Bernie (or me) to win.",2020/2/21 21:43,15306,59386,"@CNN,@TulsiGabbard",,,,,,,,
1.23106E+18,"....The reason for this is that the Do Nothing Democrats, using disinformation Hoax number 7, don’t want Bernie Sanders to get the Democrat Nomination, and they figure this would be very bad for his chances. It’s all rigged, again, against Crazy Bernie Sanders!",2020/2/21 21:43,10746,43638,,,,,,,,,
1.23106E+18,"Simply put, he choked!https://twitter.com/ByronYork/status/1230885645310140417 �?,2020-02-21 21:54:17,9543,42525,,
1231065736807944192,https://twitter.com/realDonaldTrump/status/1231065736807944192,Good luck Angela!https://twitter.com/theangiestanton/status/1230909385024659461 �?2020-02-21 21:58:38,15484,55694,,
1231070547607511040,https://twitter.com/realDonaldTrump/status/1231070547607511040,Incredible people", great Rally!https://twitter.com/TeamTrump/status/1230978704114884610 �?,2020/2/21 22:17,20275,88197,,,,,,,,
1.23122E+18,“An investigation into NOTHING.�?The wonderful @ trish_regan on the Mueller Witch Hunt!,2020/2/22 8:18,12848,58743,@trish,,,,,,,,
1.23124E+18,"Democrats in the Great State of Nevada (Which, because of the Economy, Jobs, the Military & Vets, I will win in November), be careful of Russia, Russia, Russia. According to Corrupt politician Adam “Shifty�?Schiff, they are pushing for Crazy Bernie Sanders to win. Vote!",2020/2/22 9:18,21299,93375,,,,,,,,,
1.2313E+18,pic.twitter.com/tOBcudSlcl,2020/2/22 13:40,23760,94285,,,,,,,,,
1.23134E+18,"Wow, great foresight!https://twitter.com/miamijj48/status/928041481759227904 �?,2020-02-22 16:21:12,11842,58787,,
1231345462793441280,https://twitter.com/realDonaldTrump/status/1231345462793441280,Look so forward to being with my great friends in INDIA!https://twitter.com/Solmemes1/status/1231326273894526976 �?2020-02-22 16:30:10,45434,184551,,
1231366964611866625,https://twitter.com/realDonaldTrump/status/1231366964611866625,Looks like Crazy Bernie is doing well in the Great State of Nevada. Biden & the rest look weak", & no way Mini Mike can restart his campaign after the worst debate performance in the history of Presidential Debates. Congratulations Bernie," & don’t let them take it away from you!""",2020/2/22 17:55,24456,124696,,,,,,,
1.23137E+18,“The Kremlin is reportedly backing Bernie Sanders bid to win the White House.�?Jon Scott @ FoxNews Why didn’t somebody tell me this?,2020/2/22 18:17,23591,103190,@FoxNews,,,,,,,,
1.2314E+18,Just another Shifty Schiff leak. Isn’t there a law about this stuff?https://twitter.com/CBS_Herridge/status/1231353596811325440 �?2020-02-22 19:55:18,19995,71698,,,,,,,,,,
1.2316E+18,Departing for India with Melania!pic.twitter.com/sZhb3E1AoB,2020/2/23 9:14,27708,189097,,,,,,,,,
1.23164E+18,"Look forward to being with all of my friends and supporters @ CPAC on Saturday, February 29th! # KAG2020pic.twitter.com/9bpnIzFnws",2020/2/23 12:13,12823,58975,@CPAC,#KAG2020pic,,,,,,,
